Index loaded 41983712306 bytes
0;1000;2328000
1;1000;2283771000
2;1000;4710000
3;1000;35072000
4;1000;2802100000
5;57;28251843000
6;1000;71254000
7;1000;225652000
8;1000;337753000
9;1000;10280000
10;1000;87829000
11;1000;64094000
12;1000;2285905000
13;57;4394864000
14;1000;7587000
15;1000;19724000
16;1000;235832000
17;1000;4018000
18;1000;91145000
19;1000;436533000
20;0;9464000
21;1000;1767000
22;1000;8768624000
23;1000;6980000
24;1000;4612000
25;1000;3705000
26;1000;6250000
27;1000;568000
28;1000;5382000
29;1000;607000
30;1000;28104000
31;1000;197128000
32;1000;1659000
33;1000;3095000
34;1000;1806000
35;1000;13234000
36;183;68108382000
37;1000;37020000
38;1000;813000
39;1000;3857000
40;1000;10863000
41;1000;9065000
42;1000;13760000
43;1000;105055000
44;8;200826000
45;1000;16228000
46;229;194171000
47;0;1769000
48;71;274461000
49;1000;4414000
50;1000;7974999
51;1000;12416000
52;1000;11518000
53;1000;8253000
54;1000;4606000
55;1000;11455000
56;1000;76102000
57;0;202913000
58;83;187998000
59;79;183547000
60;1000;8182000
61;1000;8816000
62;95;8798000
63;1000;1281000
64;1000;18293000
65;1000;7816000
66;0;16041000
67;0;4385000
68;28;14513000
69;20;12489000
70;1000;10216000
71;1000;12125000
72;1000;90951000
73;1000;126012000
74;1000;18563000
75;1000;5906000
76;1000;5881000
77;1000;3212000
78;1000;9176000
79;1000;1745000
80;1000;9885000
81;1000;8232000
82;1000;10680000
83;25;9807000
84;200;298440171000
85;398;253539687000
86;692;300284469000
87;1000;3443000
88;1000;25610000
89;1000;5634000
90;1000;10580000
91;23;3695000
92;1000;51021000
93;1000;43726000
94;1000;2874000
95;1000;3999000
96;1000;8912000
97;1000;4863000
98;1000;19423000
99;1000;1581000
100;1000;14362000
101;1000;24995000
102;1000;6637000
103;1000;42992000
104;41;18318000
105;1000;8907000
106;1000;7005000
107;1000;8170999
108;1000;2499000
109;0;287000
110;1000;21000000
111;1000;20850000
112;1000;3023000
113;1000;10511000
114;1000;19069000
115;1000;51699000
116;1000;8350000
117;1000;87119000
118;1000;672000
119;1000;7912000
120;0;916155000
121;1000;7901000
122;1000;6172000
123;606;94795000
124;1000;12588000
125;1000;25982000
126;1000;5069000
127;1000;91495000
128;1000;2593000
129;605;6403000
130;0;65086000
131;1000;13961000
132;1000;7686000
133;585;9767000
134;1;4841000
135;1;5000000
136;322;15422000
137;1000;12207000
138;50;38845000
139;1000;1592000
140;1000;439000
141;1000;5129000
142;62;20290000
143;1000;8073000
144;1000;4420000
145;1000;9672000
146;1000;8730000
147;1000;9948000
148;99;16608000
149;1000;1677000
150;1000;10594000
151;1000;19981000
152;1000;6944000
153;1000;8317000
154;365;1296000
155;1000;2315000
156;1000;91013000
157;1000;87479000
158;1000;91137000
159;1000;81683000
160;922;136910000
161;1000;5128000
162;1000;3566000
163;1000;6121000
164;1000;4966000
165;1000;7226000
166;1000;8264000
167;1000;4450000
168;1000;8961000
169;1000;7539000
170;1000;8916000
171;1000;2585000
172;1000;5566000
173;1000;1486000
174;1000;4002000
175;1000;38759000
176;1000;4577000
177;1000;1990000
178;1000;7204000
179;1000;6221000
180;1000;7896000
181;1000;8682000
182;1000;6466000
183;1000;2650000
184;1000;5027000
185;1000;4450000
186;1000;6846000
187;0;17065311999
188;118;7768000
189;1000;4329000
190;1000;12897000
191;1000;5398000
192;0;42027000
193;1000;3014000
194;1000;1063000
195;1000;56861000
196;1000;3405000
197;1000;7620000
198;1000;4866000
199;296;24139000
200;1000;4722000
201;1000;12608000
202;1000;5612000
203;1000;1879000
204;1000;3336000
205;1000;1219000
206;1000;7959000
207;1000;13998000
208;1000;5031000
209;1000;26010000
210;1000;6275000
211;1000;23726000
212;1000;1155000
213;1000;2631000
214;1000;6979000
215;1000;2355000
216;1000;2378000
217;1000;4834000
218;1000;6263000
219;1000;7346000
220;18;1439550000
221;1000;9245000
222;1000;6676000
223;1000;3084000
224;86;14152000
225;12;804000
226;1000;3325000
227;1000;1264000
228;1000;4670000
229;18;2074000
230;1000;8514000
231;1000;6922000
232;1000;5003000
233;1000;42802000
234;1000;435000
235;1000;6259000
236;57;310000
237;1000;1383000
238;1000;1558000
239;1000;1867000
240;1000;7516000
241;1000;6229000
242;78;10249000
243;1000;1373000
244;1000;9944000
245;1000;6237000
246;1000;11326000
247;1000;2353000
248;1000;2050999
249;1000;8940000
250;1000;2366000
251;1000;7545000
252;1000;12472000
253;201;1039999
254;1000;8220999
255;432;1231000
256;1000;1880000
257;1000;6223000
258;171;4071000
259;1000;3480000
260;1000;5661000
261;1000;7520000
262;1000;52809000
263;1000;5497000
264;1000;1881000
265;1000;4889000
266;1000;4999000
267;1000;745000
268;1000;4955000
269;257;13871000
270;1000;5880000
271;1000;587000
272;5;1485976000
273;1000;5272000
274;617;1327000
275;1000;2119000
276;1000;3746000
277;1000;20061000
278;0;523000
279;1000;1785000
280;1000;2759000
281;1000;6063000
282;340;9048000
283;202;17649000
284;1000;2317000
285;1000;4887000
286;1000;24012000
287;1000;3939000
288;1000;10185000
289;1000;2782000
290;1000;7059000
291;1000;8735000
292;1000;8007000
293;1000;8109000
294;1000;21462000
295;1000;1892000
296;1000;5604000
297;29;4253000
298;1000;3331000
299;1000;4269000
300;0;298300000
301;1000;7250000
302;1000;7069000
303;1000;3727000
304;330;3005000
305;1000;7165000
306;1000;1356000
307;1000;4881000
308;68;843000
309;38;439000
310;1000;5921000
311;1000;3193000
312;1000;2311000
313;1000;2315000
314;1000;8165000
315;1000;4454000
316;1000;6537000
317;1000;6736000
318;703;94181000
319;697;62701999
320;1000;21304000
321;1000;5534000
322;1000;5219000
323;362;5624000
324;1000;7668000
325;0;1118000
326;1000;9195000
327;1000;1470000
328;1000;889000
329;267;2055368999
330;1000;2601000
331;1000;8069000
332;1000;3724000
333;1000;3292000
334;1000;2988000
335;1000;829000
336;1000;154151000
337;1000;1262000
338;1000;4197000
339;1000;3300000
340;1000;3021000
341;1000;3595000
342;1000;3266000
343;1000;2979000
344;1000;5175000
345;1000;5709000
346;1000;464000
347;1000;1626000
348;1000;4523000
349;1000;1441000
350;1000;2363000
351;1000;3591000
352;1000;2716000
353;1000;5159000
354;0;2717149000
355;1000;640000
356;1000;2308000
357;609;2222000
358;1000;3976999
359;1000;3699000
360;10;138000
361;1000;2991000
362;8;488999
363;1000;2179000
364;1000;3356000
365;1000;3583000
366;1000;5253000
367;1000;2810000
368;1000;4360000
369;1000;1248000
370;1000;1516000
371;1000;891000
372;1000;2043000
373;1000;784000
374;1000;1126000
375;1000;1387000
376;1000;1384000
377;1000;2037999
378;1000;804000
379;1000;785000
380;1000;1357000
381;1000;1475000
382;1000;1147000
383;1000;826000
384;1000;1069000
385;1000;810000
386;1000;1024000
387;1000;3296000
388;1000;684000
389;1000;1933000
390;1000;3963000
391;1000;1919000
392;1000;3983000
393;1000;3428000
